age,title,bill_id,bill_number,summary,cluster,cluster_keyword
20,자본시장과 금융투자업에 관한 법률 일부개정법률안(대안),PRC_Z1I8Y1V1E2F7S1J3F3B4R4I4Q3D6U7,2017151,금융업 성장과 인적 자원 한계로 인한 약관 심사 지연 및 소비자 권익 보호 미흡 문제를 해결하고 유사투자자문업자 불법 영업행위를 방지하기 위해 금융투자업자 약관 제정 변경 방식을 사전신고에서 사후보고로 전환하고 유사투자자문업자 신고 관련 규정을 강화함,7,"[금융위원회, 사모펀드, 과태료, 투자자]"
20,제2연평해전 전사자 보상에 관한 특별법안(대안),PRC_Y1H7Y1Z2B1M2E1W3Y1A7S4A5Y6P3L1,2010970,제2연평해전 전사자 유족에 대한 낮은 보상 수준을 해결하기 위해 군인연금법상 전사 기준에 상응하는 보상금을 지급하는 특별법을 제정함,12,"[국가정보원, 징계 시효, 재난, 소방]"
20,산지관리법 일부개정법률안(대안),PRC_H1V7R1P2J0Q1U1W0H2O3P3G3R0O2P8,2012206,산지경관 관리 체계 개선 및 대체산림자원조성비 미납 문제 해소를 위해 산지경관 정의 신설 기본계획에 산지경관 관리 사항 포함 대체산림자원조성비 감면 사후관리 강화 및 미납 시 행정처분 요청 등의 제도를 마련함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안(대안),PRC_D1V8S1Y1T1G4L2W2F5E4U5R1B4G2Y4,2016889,현행법과의 중복 및 일본식 표현 사용으로 인한 혼란과 처벌 불균형을 해소하기 위해 관련 규정을 삭제하고 용어를 개선하며 과태료를 상향 조정함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안(대안),PRC_Z1J8L0S3C1W9L1I8E4J7X5C9P7T8Z4,2014545,전통시장 대형 재난 예방을 위해 시장군수구청장의 안전시설 관리 개선 계획 수립 및 정부 지자체의 안전 점검 의무화를 신설함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
20,피후견인 결격조항 정비를 위한 3개 법률의 일부개정에 관한 법률안,ARC_U1B9M1H2F0Z2B1H6B2D4Y4M7L0G3P1,2024142,재외동포재단 등 3개 법률의 임원 결격사유에서 피후견인을 삭제함으로써 성년후견 제도 취지에 맞지 않고 직업선택의 자유를 과도하게 제한하는 현행 규정을 개선함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
20,의료법 일부개정법률안(대안),PRC_L1F9Z0Z3C2L6Q1K3M5W6Q1R8K7O5K2,2019601,의료인 폭행에 대한 처벌 강화 및 의료기관 안전 강화를 위해 의료인 폭행 처벌 수위를 높이고 의료기관의 보안장비 설치와 보안인력 배치를 의무화하며 감염관리 시설 출입 기준을 마련함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
20,제대군인지원에 관한 법률 일부개정법률안,PRC_X1E7F0E9F0D1V1Z5Q5S2A1O8I2G0X1,2008970,결혼 목적 약취유인 및 인신매매 범죄자에 대한 법 적용 제외 요구를 반영하여 관련 법 적용 대상에서 제외함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
20,노인복지법 일부개정법률안,PRC_D1V6D1V1L1Q6O1W6R2L8O5R9Q4M2G7,2003623,노인학대 재발 방지 및 피해노인 보호 강화를 위해 노인학대행위자 처벌 및 학대피해노인 전용쉼터 운영 근거를 법률로 신설함,14,"[트라우마 심리지원, 양육비 이행, 정신질환 치료, 노인친화도시]"
20,하도급거래 공정화에 관한 법률 일부개정법률안(대안),PRC_I1Q8Q0Q3S1Q3P0Z7X4N2R4Z7L6M8H4,2012764,원사업자의 기술자료 유출 및 부당 요구 행위 방지와 수급사업자 보호 강화를 위해 기술자료 보호 규정을 강화함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
20,부동산등기법 일부개정법률안,PRC_F1E6W1V0G2H7T1W7I4S9J4W5F5P9V6,2002970,건축법 개정으로 지자체의 등기촉탁 의무화를 통해 건물표시변경등기 의무 위반 과태료 규정을 삭제함,5,"[하자분쟁, 학교용지부담금, 소규모주택사업, 기계설비유지관리]"
20,동물보호법 일부개정법률안(대안),PRC_Z1L9Y0X4L0N5W1M7Y1B9F1L5R7B5F3,2021795,반려동물 관련 영업 신고의 명확성 확보 및 동물 이용 도박 방지를 위해 관련 규정을 강화함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,토지이용규제 기본법 일부개정법률안,PRC_H1B6C1E1D1E0I1Q7F2K8G1F6X2U0N1,2003467,민법 개정으로 금치산 및 한정치산 제도가 폐지됨에 따라 성년후견 제도를 신설함,17,"[아동·청소년성착취물, 파산, 딥페이크, 사법경찰관리]"
20,대도시권 광역교통 관리에 관한 특별법 일부개정법률안,PRC_L1Y9E1A0C2T2U1Q7H4A4Z5N1H5C5I4,2022952,신도시 입주민 교통 불편 심화 및 광역교통 업무 효율성 제고를 위해 광역교통특별대책지구 지정 및 광역교통지원센터 설치 근거를 신설함,0,"[스마트도시, 국가시범도시, 국토교통과학기술, 공공임대주택]"
20,지방재정법 일부개정법률안,ARC_F1I7H0F2V0W3K1Y0T4F6N4X5D3Y5M6,2005409,지방자치단체 재정 불균형 및 안정적 운용을 위해 지방자치단체 재정안정화기금 설치 근거와 사용 한도를 마련함,6,"[자치분권, 지방자치단체, 출자·출연 기관, 코로나19]"
20,증권거래세법 일부개정법률안,ARC_S1R7L0O9W0C1G1G1E3B1F2W4O5K7H8,2008934,주권 또는 지분 양도 시 증권거래세 신고납부 기한을 분기말에서 반기말로 변경하여 국민의 납세편의를 도모함,4,"[지방세, 체납, 관세사, 가산금]"
20,어린이 식생활안전관리 특별법 일부개정법률안,PRC_Q1J7B0X2N1H5L1L4N3V5K3G4M6R8O4,2005646,학교 내 고카페인 함유 식품 판매로 인한 어린이 건강 위해를 예방하기 위해 학교 내 커피 등 고카페인 함유 식품 판매를 금지함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
20,학교보건법 일부개정법률안,PRC_Y1N6X1F0E2A8N1N8F4H9Y5S2L3F5R8,2003053,유치원 응급처치 교육 미흡으로 인해 유치원생과 교직원 대상 응급처치 교육을 의무화하고 교육횟수를 연 2회 이상으로 확대하며 교육 프로그램 위탁 근거를 신설함,10,"[연구부정행위, 교원소청심사위원회, 학교 밖 청소년, 성폭력]"
20,주민소환에 관한 법률 일부개정법률안,PRC_A1V8K0I1Y1B8P1H4O2B5M4M0M4I1H1,2011441,주민소환에 관한 법률에서 사용되는 부녀라는 표현을 남성중심적 고정관념 및 법률 용어 통일 필요성으로 인해 여성으로 변경함,15,"[법률 용어 한글화, 일본식 표현 개선, 법 문장 간결화, 국민 이해도 증진]"
20,의사상자 등 예우 및 지원에 관한 법률 일부개정법률안,PRC_W1E8R0X6Z2X1V1J4E3G5N4G4O3I3L2,2013975,의사상자심사위원회 심사의 전문성 확보를 위해 민간위원 과반수 구성을 법적으로 마련함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
20,재외공관 공증법 일부개정법률안,ARC_R1F6R0A6S3L0C1Y5B1S3F0F6R3N6X2,2000596,해외 진출 국민 증가와 재외동포 경제활동 증가로 재외공관 공증 신뢰도 향상을 위해 재외공관 공증 관련 제도를 개선함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,地方稅에關한臨時措置法 폐지법률안,PRC_K1M7L0Q6G0S8C1Y5U3Q3S4B5J8C2G5,2007275,지방세법 제정으로 효력이 상실된 법률을 국민 혼란 방지를 위해 삭제함,4,"[지방세, 체납, 관세사, 가산금]"
20,근로복지기본법 일부개정법률안,ARC_Q1D6F0Y9V2F1U1A3T4J7C2Y9G9I9C4,2002369,비상장법인 우리사주 환금 미흡 및 활용 저조를 해결하고 회사 인수 장려를 위해 우리사주 환매수 의무화 회사 인수시 우리사주 취득 한도 완화 및 기금 출연 근거 마련 등을 추진함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,건축법 일부개정법률안,ARC_Q1H7B0T8U2I8U1N4J4T5E2P7Z7V2M1,2008752,건축허가 민원의 투명하고 신속한 처리와 적극행정을 유도하기 위해 행정기관의 협의 회신 기한을 15일로 정하고 기한 내 미회신 시 협의 완료로 간주하는 제도를 신설함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,항만운송사업법 일부개정법률안(대안),PRC_Y1W8H1F1T2K8Z1A7J5W4V3I0W6R8W4,2017125,검수사 등 자격시험의 예측가능성 제고와 신고 민원 처리의 투명성 확보 및 적극행정 유도를 위해 자격기준 및 신고수리 절차를 개선함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,국산밀산업 육성법안,PRC_R1K7H1L2G2K1V1R6G4V4O0Z6F4T9Z5,2010960,국산밀 자급률 저하와 식량 안보 강화 필요성으로 인해 국산밀 산업 육성을 위한 법률을 제정함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
20,소상공인 보호 및 지원에 관한 법률 일부개정법률안,PRC_M1M6T0I6W2H3U1H3S1Q0Q1E5P2S1H7,2000431,소상공인의 전자상거래 활용 어려움을 해소하기 위해 상거래현대화 지원 사업을 신설함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
20,수목원·정원의 조성 및 진흥에 관한 법률 일부개정법률안(대안),PRC_W1P9G1H1Z2B0A1L6T4U6K3A7E9V9B1,2024730,국가 및 지방자치단체 정원 조성의 법적 근거 부재와 여성 임직원 처우 개선 필요성으로 인해 정원 토지 수용 근거 및 한국수목원관리원 여성임직원 처우 개선 위원회 설치 근거를 마련함,18,"[민원 처리, 협동조합, 국회의원선거, 법무사]"
20,기상관측표준화법 일부개정법률안,ARC_S1R7B1S0S2K7H1Y3S3L2A2P8W0U5Y4,2009944,기상관측 정확성 및 효율성 향상을 위해 기상측기 형식승인 제도를 신설하고 형식승인대행기관 지정 근거를 마련함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
20,가축 및 축산물 이력관리에 관한 법률 일부개정법률안,PRC_J1X9X1K1M0Z5J1G0R0E0E4E6C7V4K4,2023580,법률 용어의 한자어 및 일본식 표현 사용으로 인한 국민 이해도 저하를 해소하기 위해 법률 용어를 한글화하여 개선함,15,"[법률 용어 한글화, 일본식 표현 개선, 법 문장 간결화, 국민 이해도 증진]"
20,사립학교법 일부개정법률안(대안),PRC_Z1C9K1K1B2A7K0K9X2A0F0C2R7S5W0,2024737,사립학교 임원 선임 기준 명확화 폐교 대학 기록물 관리 체계 마련 사립학교 교원 육아휴직 기준 명시를 교육경험 범위 모호성 대학 구조개혁에 따른 폐교 증가 사립학교별 육아휴직 기준 차이로 인해 추진함,10,"[연구부정행위, 교원소청심사위원회, 학교 밖 청소년, 성폭력]"
20,목재의 지속가능한 이용에 관한 법률 일부개정법률안(대안),PRC_T1J8B1X1Z2L8I1N7E3L1C0G3T0N2Y3,2017150,법인 임원의 결격사유 발생 시 목재생산업 등록을 즉시 취소하던 것을 법인의 과도한 책임 완화를 위해 3개월의 유예기간을 부여함으로써 개선함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,증권거래세법 일부개정법률안,PRC_H1J8W0B3L1Y9P1H1K2J2Z0N3G0Y6J0,2012530,납세자의 세무조사 부담을 완화하기 위해 질문 검사권 남용 금지 규정을 신설함,4,"[지방세, 체납, 관세사, 가산금]"
20,교통안전법 일부개정법률안(대안),PRC_Y1O7O0J2H2L2W1R9G1E1X0T9W4C1M2,2005848,교통안전진단 기관의 부정행위 및 운행기록 조작 방지를 위해 행정처분 기준과 과태료 부과 규정을 신설함,11,"[교통사고, 운전면허, 자동차, 분담금]"
20,가축전염병 예방법 일부개정법률안(대안),PRC_D1M7X0N2R2J3Q1C0W0O6R0O0D2S2U9,2005884,소비자 알권리 보호 및 국내 염소산업 활성화 저해 문제 해결을 위해 가축전염병 예방법을 개선함,8,"[식량자급률, 농어촌, 직접지불제, 먹거리]"
20,응급의료에 관한 법률 일부개정법률안(대안),PRC_J1A6O1L1H0J4R1Q7H4C9H0L0D0Y5P7,2003661,응급의료체계 개선 및 감염병 확산 방지와 응급실 과밀화 해소를 위해 응급의료 관련 법규를 강화함,19,"[제대혈, 재난적의료비, 마약류, 고위험병원체]"
20,액화석유가스의 안전관리 및 사업법 일부개정법률안,PRC_M1S6W1N2M0J2V1C8I1Y6Y1J6C0R4Y3,2004088,가스용품의 제조일자 미표시로 인한 소비자 안전 위험을 해소하기 위해 가스용품 표시 대상에 제조일자를 추가함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
20,항만 재개발 및 주변지역 발전에 관한 법률안,ARC_J1A9D0Q1Q0N3C1H7G4S6R5I2T9S1I5,2018017,항만물류 환경 변화에 대응하고 항만 경쟁력을 제고하기 위해 항만재개발 사업 추진 및 지원체계를 강화함,13,"[해양수산부, 원양어업허가, 해양수산생명자원, 공유수면]"
20,소상공인 생계형 적합업종 지정에 관한 특별법안(대안),PRC_T1K8W0Q5D2Y1C1C4F3P3R1Q2P5Q5N3,2013785,영세 소상공인의 생계 위협 및 경제 불균형 심화를 해소하기 위해 생계형 적합업종 지정 및 대기업 진출 규제를 신설함,20,"[중소기업, 소상공인, 손실보상, 기술자료]"
20,한국가스공사법 일부개정법률안,PRC_I1Z8Y0E8S1G7J1Q3L2P5A4Y8F2D4R9,2014924,한국가스공사의 사업 범위에 수소 제조 공급 및 수출입 등을 추가하여 수소산업 초기 투자 위험 부담 완화를 위해 수소산업 육성 토대를 마련함,9,"[하수처리수 재이용, 국가환경시료은행 설치, 새만금사업 추진 지원, 원자력 전 정보 공개]"
20,노동조합 및 노동관계조정법 일부개정법률안,PRC_P1N7R0N2S2N4J1Q1S1O3J2Y5L8Y3J7,2005776,법인 등의 책임을 묻는 양벌규정을 헌법재판소 판결에 따라 책임주의 원칙을 실현하기 위해 개선함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
20,도로교통법 일부개정법률안(대안),PRC_J2H0O0L5E1Y4P1G5J5V8P4Z4N5E9L3,2024982,개인형 이동장치 이용 증가 및 안전사고 위험 증대를 해결하기 위해 개인형 이동장치 운행 규정을 개선하고 초과속도 처벌을 강화하며 긴급차량 고속도로 주정차 근거를 마련함,11,"[교통사고, 운전면허, 자동차, 분담금]"
20,초·중등교육법 일부개정법률안(대안),PRC_U1F9E0X9K2J4M1A1T5C9Q0W1Y3N5Q0,2023280,고등학교 교육의 보편적 무상화 필요성 증대와 높은 사교육비 부담을 해소하기 위해 고등학교 무상교육 근거를 신설하고 공민학교 설치 운영 근거는 삭제함,1,"[지능정보기술 전문인력 양성기관 지정 취소, 휴면예금 서민금융 지원, 광역교통축 지정 교통혼잡 해소, 대도시권 광역교통기능]"
20,이스포츠(전자스포츠) 진흥에 관한 법률 일부개정법률안,PRC_J1G7D0F5D2P4E1X5W1Q7D4Q3X4L0O0,2007014,지역 이스포츠 문화 활성화를 위한 기반시설 부족을 해결하기 위해 이스포츠시설 정의를 전문 및 생활시설로 구분하고 PC방 등을 생활 이스포츠시설로 지정 지원하는 법적 근거를 마련함,16,"[예술인, 지원센터, 문화, 박물관]"
20,공중방역수의사에 관한 법률 일부개정법률안,PRC_B1A9K1R1O0L5A1T0X0M9H0C2P6A5Y8,2023583,국민의 법률 이해도 제고를 위해 어려운 법률 용어를 한글화하여 법률을 개선함,2,"[디지털 전환, 온라인 플랫폼, 개인정보보호, 사이버보안]"
