age,title,bill_id,bill_number,content,card_news_content
20,수목원·정원의 조성 및 진흥에 관한 법률 일부개정법률안(대안),PRC_W1P9G1H1Z2B0A1L6T4U6K3A7E9V9B1,2024730,정원 조성을 위한 토지 수용 근거와 한국수목원관리원 여성 임직원 처우 개선 위원회 설치 근거를 마련함,"쾌적한 정원, 더 나은 여성 근무환경!"
20,기상관측표준화법 일부개정법률안,ARC_S1R7B1S0S2K7H1Y3S3L2A2P8W0U5Y4,2009944,기상측기 형식승인 제도를 신설함,"정확한 기상정보, 이제 더 믿을 수 있어요!"
20,가축 및 축산물 이력관리에 관한 법률 일부개정법률안,PRC_J1X9X1K1M0Z5J1G0R0E0E4E6C7V4K4,2023580,법률 용어를 한글화하여 국민의 법 이해도를 높임함,쉬운 법률 용어로 알기 쉽게! 국민 여러분의 권리 보장!
20,사립학교법 일부개정법률안(대안),PRC_Z1C9K1K1B2A7K0K9X2A0F0C2R7S5W0,2024737,사립학교 임원 선임 기준과 폐교 기록물 관리 체계를 마련하고 사립학교 교원 육아휴직 제도를 개선함,"사립학교, 더 투명하고 행복하게!  교원 육아휴직 개선!"
20,목재의 지속가능한 이용에 관한 법률 일부개정법률안(대안),PRC_T1J8B1X1Z2L8I1N7E3L1C0G3T0N2Y3,2017150,목재생산업 등록 취소 시 유예기간을 부여하고 목재교육 전문가 양성 체계를 신설함,"목재산업, 더 안전하게!  교육으로 더 성장!"
20,증권거래세법 일부개정법률안,PRC_H1J8W0B3L1Y9P1H1K2J2Z0N3G0Y6J0,2012530,증권거래세 사후검증 과정에서 질문검사권 남용 금지 규정을 신설함,"투자자 권리 보호! 불필요한 질문, 이제 그만!"
20,교통안전법 일부개정법률안(대안),PRC_Y1O7O0J2H2L2W1R9G1E1X0T9W4C1M2,2005848,교통안전진단 기관 부정행위 처벌 기준을 강화하고 운행기록 조작에 대한 과태료 부과 규정을 신설함,"교통안전, 이젠 더 안전하게!  부정행위 OUT!"
20,가축전염병 예방법 일부개정법률안(대안),PRC_D1M7X0N2R2J3Q1C0W0O6R0O0D2S2U9,2005884,가축전염병 예방법을 개선함,"가축 질병 예방, 더욱 철저하게! 안전한 먹거리 지켜요!"
20,응급의료에 관한 법률 일부개정법률안(대안),PRC_J1A6O1L1H0J4R1Q7H4C9H0L0D0Y5P7,2003661,응급의료체계를 강화함,"응급의료, 더 빨라지고 안전해졌어요!"
20,액화석유가스의 안전관리 및 사업법 일부개정법률안,PRC_M1S6W1N2M0J2V1C8I1Y6Y1J6C0R4Y3,2004088,가스용품 표시 대상에 제조일자를 추가함,"가스용품 안전, 제조일자 표시로 UP!"
20,항만 재개발 및 주변지역 발전에 관한 법률안,ARC_J1A9D0Q1Q0N3C1H7G4S6R5I2T9S1I5,2018017,항만재개발사업 추진체계를 강화함,"항만 재개발, 더욱 빨라지고 투명해집니다!"
20,소상공인 생계형 적합업종 지정에 관한 특별법안(대안),PRC_T1K8W0Q5D2Y1C1C4F3P3R1Q2P5Q5N3,2013785,생계형 소상공인 보호를 위한 생계형 적합업종 지정 및 대기업 진출 규제 법안을 마련함,"소상공인, 이제 든든하게! 생계형 업종 보호!"
20,한국가스공사법 일부개정법률안,PRC_I1Z8Y0E8S1G7J1Q3L2P5A4Y8F2D4R9,2014924,한국가스공사의 사업 범위에 수소 제조 공급 및 수출입 등을 추가하여 수소산업 육성 토대를 마련함,수소경제 활짝! 깨끗한 에너지 미래를 향해!
20,노동조합 및 노동관계조정법 일부개정법률안,PRC_P1N7R0N2S2N4J1Q1S1O3J2Y5L8Y3J7,2005776,법인 등의 책임을 명확히 하고 중복규정을 삭제함,"법인 책임 명확, 규정 간소화!  더 간편해졌어요!"
20,도로교통법 일부개정법률안(대안),PRC_J2H0O0L5E1Y4P1G5J5V8P4Z4N5E9L3,2024982,개인형 이동장치 운행 규정을 강화하고 소방차 고속도로 주정차 근거를 마련함,"안전한 도로, 확실하게! 개인형 이동장치 규정 강화!"
20,초·중등교육법 일부개정법률안(대안),PRC_U1F9E0X9K2J4M1A1T5C9Q0W1Y3N5Q0,2023280,고등학교 무상교육 근거를 신설하고 공민학교 설치 운영 근거를 삭제함,고교 무상교육 확대!  더 나은 미래를 향해!
20,이스포츠(전자스포츠) 진흥에 관한 법률 일부개정법률안,PRC_J1G7D0F5D2P4E1X5W1Q7D4Q3X4L0O0,2007014,이스포츠시설 정의를 전문 및 생활시설로 구분하고 PC방 일부를 생활 이스포츠시설로 지정 지원하는 법적 근거를 마련함,PC방도 이스포츠 전용 공간으로 변신!
20,공중방역수의사에 관한 법률 일부개정법률안,PRC_B1A9K1R1O0L5A1T0X0M9H0C2P6A5Y8,2023583,법률 용어를 한글화하여 국민의 법 이해도를 높임함,쉬운 법률 용어로 바꿔드려요! 이제 법이 더 쉽게!
20,과학기술분야 정부출연연구기관 등의 설립·운영 및 육성에 관한 법률 일부개정법률안(대안),PRC_E2W0H0L5E0I6C2J1A2A4J0R3B6N1F0,2024967,연구회의 자체감사 기능을 강화함,연구회 감사 강화! 투명하고 깨끗하게!
20,기업 활력 제고를 위한 특별법 일부개정법률안(대안),PRC_W1H9Q0J7V1M1Z1J8I0N1H3C8U8Z5G3,2021758,기업 사업재편 지원 법률의 유효기간을 5년 연장하고 적용범위를 확대하며 심의절차 및 지원내용을 개선함,기업 활력 UP! 사업재편 지원 5년 연장!
20,광산안전법 일부개정법률안,PRC_D1X7T0H3R3W1C1V6F4B8G0U3Y8I6P5,2006536,광산안전관리직원 대리자 미선임 및 미신고에 대한 제재규정을 신설함,"광산 안전, 더욱 철저하게!  제재 강화로 안전 확보!"
20,사립학교교직원 연금법 일부개정법률안,PRC_J1E7L1Q2B2M9N1X5E4W4J5A7O5X6Z5,2011142,사립학교 교직원의 퇴직급여 및 재해보상 제도를 공무원 제도 수준으로 개선함,"사립학교 교직원 퇴직금, 든든하게!"
20,학교보건법 일부개정법률안,PRC_H1B6I1N2Z0A2C1L7X0N9C5B3Y0V6N4,2004079,학교 내 체육시설 유해물질 예방 및 관리 책임을 학교장에게 부여함,"아이들 안전 최우선! 학교 체육시설, 더욱 안전하게!"
20,장애인고용촉진 및 직업재활법 일부개정법률안,PRC_L1L8Z0M4Z1A0Y1M7F0L9P2K4Q8P5F6,2012999,장애인 고용부담금 면제 규정을 삭제함,"장애인 고용, 더 쉬워졌어요!"
20,국제항해선박 및 항만시설의 보안에 관한 법률 일부개정법률안,ARC_G1U6E0Y8J1Y1J1C4K1X8I4C2P3K9I0,2001544,항만시설 보안 강화를 위해 국제항해선박 및 항만시설 적용 범위를 명확히 하고 경비검색업무 수탁기관 지정제도를 신설함,항만 안전 더 강화! 든든한 보안으로 안심하세요!
20,유아공교육체제발전특별회계법안,PRC_O1D6N1C1L0I9J1V7P3H6K2D8T0R1S2,2003433,유아공교육체제발전특별회계를 설치하여 누리과정 안정적 운영을 위한 재원을 확보함,"우리 아이 누리과정, 안정적으로 지원받아요!"
20,도시재정비 촉진을 위한 특별법 일부개정법률안,PRC_Q1I6A1I0I2K1N1H7E4V0Y3N6L3X1J2,2002821,재정비촉진지구 지정 해제 절차에 주민설명회와 주민 공람 및 지방의회 의견청취 절차를 신설함,"주민과 함께! 재정비촉진지구 해제, 더 투명하게!"
20,미세먼지 저감 및 관리에 관한 특별법 일부개정법률안(대안),PRC_A1C9O1E2T1G2H1S8C3X7L4Q1N8I8D6,2024729,고농도 미세먼지 발생 시 대기오염물질 배출 저감 조치를 강화함,"미세먼지, 이제 걱정 끝! 깨끗한 공기, 확실하게 지켜드립니다!"
20,식물방역법 일부개정법률안,PRC_J1C9A0C4S1K1I1Q0L4R2D4D2P9J7P5,2019742,식물병해충 연구자의 병해충 발생 신고 의무를 명시적으로 규정함,식물 지켜요! 병해충 신고 의무화!
20,영유아보육법 일부개정법률안(대안),PRC_F1U7K0G1F1A9W1R6Q3B5R4W6L7I9B1,2005753,영유아 보호자 교육 및 직장어린이집 운영 개선 산업단지 국공립어린이집 설치 보육교직원 주의의무 강화 보육 우선 제공 대상 확대 영유아 건강관리 강화 등을 위한 법적 근거를 마련함,아이 키우기 더 쉬워져요!  든든한 보육 지원 확대!
20,관광진흥법 일부개정법률안(대안),PRC_O1T7O0Q2A2U0K1T9H0J6J0V4V1U5Y0,2005913,관광사업자 결격사유 및 관광특구 공개공지 사용규정을 개선함,관광사업 더욱 투명하게!  규정 개선으로 편리하게!
20,암관리법 일부개정법률안,PRC_O1J8G0F3U0B8E1Z6W5W0I4I8V6W2T6,2012388,암관리법 체계를 재정비하고 암 관리 사업의 법적 근거를 마련함,"암 정복, 더 가까워졌어요! 든든한 암 관리 지원 시작!"
20,선원법 일부개정법률안(대안),PRC_E1E9K1H1I1J9C2E0T0R5R1X7V3H0I1,2024004,선원의 권리 보호 및 임금 체불 방지를 위한 제도를 강화함,"선원 권리 보장!  임금 체불, 이제 그만!"
20,군인사법 일부개정법률안(대안),PRC_K1V8N1H1B2M9O1J8N4X9Z5D6W9V1E8,2017758,군인의 성폭력 관련 결격사유를 강화하고 간부후보생에게도 적용하며  장기복무 군인의 조부모 손자녀 간호 휴직을 신설함,군 성폭력 근절!  군인 간호휴직도 신설!
20,귀속재산처리법 일부개정법률안(대안),PRC_P1J9J1L1Z2E8M1A9K4H1U2Q6J4N1X6,2024759,민법 개정에 따라 금치산자 및 준금치산자 관련 규정을 개정함,금치산·준금치산 제도 폐지!  시민 권리 더욱 UP!
20,원자력안전법 일부개정법률안,PRC_M1R6E0S6H2P2J1D8A0B7J4U8Y6Y6W6,2000420,발전용원자로 설치자 지위 승계 절차를 신설함,"원전 안전, 승계 절차 마련으로 더욱 꼼꼼하게!"
20,지방재정법 일부개정법률안(대안),PRC_B1I9H0N6Q2J6V1O7N2Y2U1B9G5L7W4,2023991,지방채 발행 절차를 개선하고 주민참여예산제도 운영현황 공시를 강화함,"주민참여 예산제, 더 투명하고 쉬워졌어요!"
20,장애인 등에 대한 특수교육법 일부개정법률안,PRC_P1N6V1X2V2G9E1S8B1M2A5F8G8R8R6,2004791,특수학교 학칙 차별을 금지하고 학칙 제정 개정 절차를 개선함,특수학교 학칙 차별 NO!  학생 권리 UP!
20,공공보건의료에 관한 법률 일부개정법률안,PRC_O1J9K0X9K2D4W1D5A2O8B4R9Q9E8R7,2022634,국유 공유재산 영구시설물 축조 법적 근거를 마련함,"국유재산 활용, 이젠 더 쉬워요!"
20,민사조정법 일부개정법률안,PRC_D1C6R1Y2X2O2G1F0A4R0N0H7U8B2I1,2004551,조정제도 활성화를 위해 조정센터 설치 근거를 마련하고 조정 절차 개선 및 비밀 보호를 강화함,"분쟁 해결, 더 쉽고 안전하게! 조정제도 새롭게 바뀝니다!"
20,정보통신 진흥 및 융합 활성화 등에 관한 특별법 일부개정법률안(대안),PRC_I1W8O0A9B1A9B1B0L1G9Y3D5Z7Y9L4,2015700,임시허가 유효기간을 2년으로 연장하고 신기술 서비스 실증을 위한 규제특례 제도를 신설함,혁신 서비스 2년간 마음껏! 규제 걱정 끝!
20,국립항공박물관법안,PRC_N1L8X0T6K2U7U1B7D3J9U1B4O2Q9Q3,2014053,국립항공박물관을 특수법인으로 설립함,국립항공박물관 특수법인 설립! 더욱 풍성해진 전시 기대하세요!
20,급경사지 재해예방에 관한 법률 일부개정법률안(대안),PRC_C1W9H1Y0J1K7B1Q9H1C3J5Q3N0W1T8,2023887,급경사지 안전관리 강화 및 관련 제도를 개선함,"급경사지 사고, 이제 안심하세요! 안전관리 강화!"
20,각급 법원의 설치와 관할구역에 관한 법률 일부개정법률안,PRC_E1M6F0Z9T2K2A1B3A5L5X0Y0L9R7J7,2002410,서울회생법원 설치 및 관할구역을 서울특별시로 정함,"서울회생법원 설치! 서울 시민, 새 희망 열립니다!"
20,지방문화원진흥법 일부개정법률안,ARC_W1Z7N0Y8U2R8U1O3T3L6Y2U1V7P3A9,2008737,지방문화원 설립인가 처리기간을 20일 이내로 명확히 규정하고 초과 시 인가된 것으로 간주하는 제도를 신설함,"지방문화원 설립, 이제 20일 만에!"
20,감정평가 및 감정평가사에 관한 법률 일부개정법률안(대안),PRC_S1Y9T1A2V0N5T1I8K4K1B2E8M9M2R9,2024703,감정평가업자 용어를 감정평가법인등으로 변경하고 감정평가 자격증 대여 알선 행위 처벌 근거를 마련함,감정평가업계 투명성 UP! 불법행위 OUT!
20,신라왕경 핵심유적 복원·정비에 관한 특별법안,PRC_U1S7T0I5Z2H9K1E2T1Z4J4L6Q9Y4A9,2007059,신라왕경 핵심유적 복원 정비 사업을 추진함,"찬란한 신라의 역사를 만나다! 신라왕경, 더욱 빛나게!"
20,자연공원법 일부개정법률안,PRC_R1L7A1X2C2W7L1L8O5Q7W0C0C5R5S7,2011062,군립공원 등 지정 해제 및 축소 승인 면제 주체를 시도지사로 수정함,"군립공원 해제, 시도지사가 더 빨리!"
20,수입식품안전관리 특별법 일부개정법률안(대안),PRC_X1V9X1Z1L2A9O1W1S0Q9F2Y5Q1B7C9,2024671,수입식품 안전관리를 강화함,"안전한 먹거리, 확실하게 지켜드립니다!"
20,산업안전보건법 전부개정법률안(대안),PRC_J1U8O1I2J2Y7T1V6G1S7J2L5G9Z4W7,2017834,산업안전보건법을 전부 개정하여 산업재해 예방 및 근로자 보호를 강화함,"안전한 일터, 행복한 삶! 산업재해 예방 강화!"
20,채무자 회생 및 파산에 관한 법률 일부개정법률안,PRC_P1E9W0L5S1O0D1M1S2V4U4R0Q6F3M7,2020364,개인회생절차 개시 신청 당시를 채무총액 산정 기준 시점으로 명확히 규정함,"개인회생, 채무 걱정 덜어드려요!"
20,건축법 일부개정법률안(대안),PRC_D1X7Z1X1D2C9L0B9H4F8L0M2J8A9A7,2010672,내진능력 공개 대상 건축물 범위를 확대함,"내진설계, 더 안전하게! 건물 안전 정보 확대!"
20,기업 활력 제고를 위한 특별법 일부개정법률안(대안),PRC_A1S7H0B2G2I1V2L0M2V4I4G7M2H8L3,2005899,사업재편계획심의위원회 위원 제척사유를 확대하고 회의록 작성 및 보존 절차를 신설함,투명하고 공정한 사업 심사!  제척사유 확대로 더욱 믿음직하게!
20,식품·의약품분야 시험·검사 등에 관한 법률 일부개정법률안(대안),PRC_X1X8I0Q9W1C9X1V7R2P5V5Z6R9A3J1,2016592,시험검사기관 관리체계를 강화함,시험검사 더욱 정확해져요!  믿음직한 결과 보장!
20,지방자치단체 기금관리기본법 일부개정법률안,ARC_Q1K8I1W2M2U1F1B5C3O5J0V8V0C4O0,2017663,지방자치단체의 재정자율성을 확대하고 지방채 발행 절차를 개선함,"지방 살림, 더 풍족하게! 재정자율성 UP!"
20,국유림의 경영 및 관리에 관한 법률 일부개정법률안(대안),PRC_K1L7L0S9L2T0G1A9B0X0B2I1S4S6E6,2009652,국유림 관리 및 신고 처리 절차를 개선함,"국유림 관리, 더 쉽고 빠르게! 신고처리 개선!"
20,지속가능 교통물류 발전법 일부개정법률안,PRC_D1H8K0C1P0U4K1I4T5J5J2J9Z0Q7T6,2011276,지방자치단체장에게 특별대책지역 지정 권한을 이양함,"지역 맞춤형 지원 확대!  주민 중심 행정, 힘내세요!"
20,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안,ARC_E1C6P0J8V2R5R1E6A3C0T1S8V6W0E5,2001814,과태료 부과징수 절차 일원화를 위해 이의제기 및 체납 징수 관련 규정을 삭제함,과태료 절차 간편해져서 더욱 편리하게!
20,중증장애인생산품 우선구매 특별법 일부개정법률안,PRC_T1Q7B1X2J0A4Z1P7M4D6E3B5I5G4A8,2010602,중증장애인생산품생산시설에 대한 행정처분 규정을 개선함,"중증장애인 생산품, 더 쉽게 만나요!"
20,폐기물처리시설 설치촉진 및 주변지역지원 등에 관한 법률 일부개정법률안(대안),PRC_N2T0Q0B5R0J9L1F4X2Q8Y3P6K4S2Z2,2024939,폐기물처리시설 설치 의무를 강화하고 지하 설치 근거를 마련하며 주민편익시설 설치 비용 포함 및 설치 주체를 확대하고 관련 처벌 규정을 개선함,"깨끗한 환경, 확실하게 책임져요! 폐기물 처리시설 설치 강화!"
20,수산생물질병 관리법 일부개정법률안,PRC_Z1L7V1E1K1B6J1F7T2L0R4W1T1I8Y1,2010196,정신질환자 관련 법률 용어를 정신건강증진 및 정신질환자 복지서비스 지원에 관한 법률에 맞춰 개정함,"정신질환자, 존중하는 용어로 바뀝니다! 더 나은 지원 약속!"
20,울산과학기술원법 일부개정법률안,PRC_Z1A9S0Z3G1B1K1B7P2S8E2M3F7F7Y1,2019112,울산과학기술원 교원 임용의 양성평등을 위한 정책 수립 시행 근거를 마련함,"울산과기원, 교원 임용 성평등!  공정한 기회, 함께 만들어요!"
20,한국과학기술원법 일부개정법률안,PRC_F1L9F0R3R1O1L1J7A2T3X3X7M6M6C5,2019111,한국과학기술원 교원 임용의 양성평등을 위한 정책 수립 및 시행 근거를 마련함,"과학기술계 성평등 실현!  KAIST 교원 임용, 공정하게!"
20,상표법 일부개정법률안(대안),PRC_P1J8T1N1T2P8W1G3M5R9Y4I6E3E9W1,2017090,상표검색 업무 전문기관 지정제를 등록제로 변경하고 특허심판 국선대리인 선임 및 수수료 감면 근거를 마련함,"특허출원, 더 쉽고 저렴하게!  👍"
20,지방자치법 일부개정법률안(대안),PRC_A1H7D0C3G2G4L1S0D1K2I1A0M3N9K4,2006477,봉안당 용어로 변경하고 관련 조문을 정비함,"추모 공간, 더 편리하게! 봉안당 용어 정비 완료!"
20,특허법 일부개정법률안(대안),PRC_F1U8W0N3H1N9W1V7W1O0T5M8F4T8S2,2012750,선행기술조사 업무 관리 평가 체계 및 전자화기관 비밀유지 의무를 강화함,"국가 R&D, 투명하고 안전하게!  정보보호 강화!"
20,제대혈 관리 및 연구에 관한 법률 일부개정법률안(대안),PRC_L1L7V0Q9G2Z0P1Q7T0R6U4X3B1O5A5,2009646,제대혈 관리 및 관련 벌칙을 강화함,"소중한 제대혈, 안전하게 관리하세요!"
